iso_code,location,continent,year_month,hosp_patients_per_million,weekly_hosp_admissions_per_million,icu_patients_per_million,new_deaths_per_million,total_deaths_per_million,month_start
AND,Andorra,Europe,2021-09,0.0,0.0,0.0,0.0,48920.100000000006,2021-09-01
AND,Andorra,Europe,2021-10,0.0,0.0,0.0,0.0,50550.770000000004,2021-10-01
AND,Andorra,Europe,2021-11,0.0,0.0,0.0,12.54,48957.72,2021-11-01
AND,Andorra,Europe,2021-12,0.0,0.0,0.0,100.34,52068.43,2021-12-01
AND,Andorra,Europe,2022-01,0.0,0.0,0.0,75.25,55166.74,2022-01-01
AND,Andorra,Europe,2022-02,0.0,0.0,0.0,75.25999999999999,51955.56,2022-02-01
AND,Andorra,Europe,2022-03,0.0,0.0,0.0,25.08,59105.41,2022-03-01
AND,Andorra,Europe,2022-04,0.0,0.0,0.0,0.0,57575.100000000006,2022-04-01
AND,Andorra,Europe,2022-05,0.0,0.0,0.0,0.0,59494.270000000004,2022-05-01
AND,Andorra,Europe,2022-06,0.0,0.0,0.0,0.0,57575.100000000006,2022-06-01
AND,Andorra,Europe,2022-07,0.0,0.0,0.0,0.0,59494.270000000004,2022-07-01
AND,Andorra,Europe,2022-08,0.0,0.0,0.0,12.54,59807.770000000004,2022-08-01
AND,Andorra,Europe,2022-09,0.0,0.0,0.0,12.54,58202.3,2022-09-01
AND,Andorra,Europe,2022-10,0.0,0.0,0.0,0.0,60272.06,2022-10-01
AND,Andorra,Europe,2022-11,0.0,0.0,0.0,12.54,58465.74,2022-11-01
AND,Andorra,Europe,2022-12,0.0,0.0,0.0,25.08,61275.47,2022-12-01
AND,Andorra,Europe,2023-01,0.0,0.0,0.0,12.54,61739.55,2023-01-01
AND,Andorra,Europe,2023-02,0.0,0.0,0.0,0.0,55844.04,2023-02-01
AND,Andorra,Europe,2023-03,0.0,0.0,0.0,0.0,61827.33,2023-03-01
AND,Andorra,Europe,2023-04,0.0,0.0,0.0,0.0,59832.9,2023-04-01
AND,Andorra,Europe,2023-05,0.0,0.0,0.0,0.0,61827.33,2023-05-01
AND,Andorra,Europe,2023-06,0.0,0.0,0.0,0.0,59832.9,2023-06-01
AND,Andorra,Europe,2023-07,0.0,0.0,0.0,0.0,61827.33,2023-07-01
AND,Andorra,Europe,2023-08,0.0,0.0,0.0,0.0,61827.33,2023-08-01
AND,Andorra,Europe,2023-09,0.0,0.0,0.0,0.0,59832.9,2023-09-01
AND,Andorra,Europe,2023-10,0.0,0.0,0.0,0.0,61827.33,2023-10-01
AND,Andorra,Europe,2023-11,0.0,0.0,0.0,0.0,59832.9,2023-11-01
AND,Andorra,Europe,2023-12,0.0,0.0,0.0,0.0,61827.33,2023-12-01
AND,Andorra,Europe,2024-01,0.0,0.0,0.0,0.0,61827.33,2024-01-01
AND,Andorra,Europe,2024-02,0.0,0.0,0.0,0.0,57838.47,2024-02-01
AND,Andorra,Europe,2024-03,0.0,0.0,0.0,0.0,61827.33,2024-03-01
AND,Andorra,Europe,2024-04,0.0,0.0,0.0,0.0,59832.9,2024-04-01
AND,Andorra,Europe,2024-05,0.0,0.0,0.0,0.0,61827.33,2024-05-01
AND,Andorra,Europe,2024-06,0.0,0.0,0.0,0.0,59832.9,2024-06-01
AND,Andorra,Europe,2024-07,0.0,0.0,0.0,0.0,61827.33,2024-07-01
AND,Andorra,Europe,2024-08,0.0,0.0,0.0,0.0,7977.72,2024-08-01
ARE,United Arab Emirates,Asia,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
ARE,United Arab Emirates,Asia,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
ARE,United Arab Emirates,Asia,2020-03,0.0,0.0,0.0,0.2,2.0,2020-03-01
ARE,United Arab Emirates,Asia,2020-04,0.0,0.0,0.0,6.74,81.22999999999999,2020-04-01
ARE,United Arab Emirates,Asia,2020-05,0.0,0.0,0.0,18.650000000000002,560.17,2020-05-01
ARE,United Arab Emirates,Asia,2020-06,0.0,0.0,0.0,4.79,835.08,2020-06-01
ARE,United Arab Emirates,Asia,2020-07,0.0,0.0,0.0,3.13,999.0,2020-07-01
ARE,United Arab Emirates,Asia,2020-08,0.0,0.0,0.0,3.5100000000000002,1091.69,2020-08-01
ARE,United Arab Emirates,Asia,2020-09,0.0,0.0,0.0,3.12,1159.48,2020-09-01
ARE,United Arab Emirates,Asia,2020-10,0.0,0.0,0.0,6.24,1352.67,2020-10-01
ARE,United Arab Emirates,Asia,2020-11,0.0,0.0,0.0,9.18,1536.04,2020-11-01
ARE,United Arab Emirates,Asia,2020-12,0.0,0.0,0.0,8.39,1849.64,2020-12-01
ARE,United Arab Emirates,Asia,2021-01,0.0,0.0,0.0,17.87,2191.07,2021-01-01
ARE,United Arab Emirates,Asia,2021-02,0.0,0.0,0.0,36.61,2675.4,2021-02-01
ARE,United Arab Emirates,Asia,2021-03,0.0,0.0,0.0,25.78,4110.7300000000005,2021-03-01
ARE,United Arab Emirates,Asia,2021-04,0.0,0.0,0.0,8.99,4484.06,2021-04-01
ARE,United Arab Emirates,Asia,2021-05,0.0,0.0,0.0,10.17,4907.32,2021-05-01
ARE,United Arab Emirates,Asia,2021-06,0.0,0.0,0.0,11.61,5051.38,2021-06-01
ARE,United Arab Emirates,Asia,2021-07,0.0,0.0,0.0,12.11,5652.8,2021-07-01
ARE,United Arab Emirates,Asia,2021-08,0.0,0.0,0.0,11.72,6019.55,2021-08-01
ARE,United Arab Emirates,Asia,2021-09,0.0,0.0,0.0,5.17,6038.76,2021-09-01
ARE,United Arab Emirates,Asia,2021-10,0.0,0.0,0.0,4.58,6398.54,2021-10-01
ARE,United Arab Emirates,Asia,2021-11,0.0,0.0,0.0,0.88,6271.46,2021-11-01
ARE,United Arab Emirates,Asia,2021-12,0.0,0.0,0.0,1.0699999999999998,6509.04,2021-12-01
ARE,United Arab Emirates,Asia,2022-01,0.0,0.0,0.0,8.1,6619.0,2022-01-01
ARE,United Arab Emirates,Asia,2022-02,0.0,0.0,0.0,6.06,6216.48,2022-02-01
ARE,United Arab Emirates,Asia,2022-03,0.0,0.0,0.0,0.1,6966.36,2022-03-01
ARE,United Arab Emirates,Asia,2022-04,0.0,0.0,0.0,0.0,6742.799999999999,2022-04-01
ARE,United Arab Emirates,Asia,2022-05,0.0,0.0,0.0,0.0,6967.5599999999995,2022-05-01
ARE,United Arab Emirates,Asia,2022-06,0.0,0.0,0.0,0.8699999999999999,6755.32,2022-06-01
ARE,United Arab Emirates,Asia,2022-07,0.0,0.0,0.0,2.26,7032.5,2022-07-01
ARE,United Arab Emirates,Asia,2022-08,0.0,0.0,0.0,0.69,7077.4,2022-08-01
ARE,United Arab Emirates,Asia,2022-09,0.0,0.0,0.0,0.2,6859.5,2022-09-01
ARE,United Arab Emirates,Asia,2022-10,0.0,0.0,0.0,0.5,7101.57,2022-10-01
ARE,United Arab Emirates,Asia,2022-11,0.0,0.0,0.0,0.0,6877.5,2022-11-01
ARE,United Arab Emirates,Asia,2022-12,0.0,0.0,0.0,0.0,7106.75,2022-12-01
ARE,United Arab Emirates,Asia,2023-01,0.0,0.0,0.0,0.0,7106.75,2023-01-01
ARE,United Arab Emirates,Asia,2023-02,0.0,0.0,0.0,0.1,6420.0,2023-02-01
ARE,United Arab Emirates,Asia,2023-03,0.0,0.0,0.0,0.0,7109.849999999999,2023-03-01
ARE,United Arab Emirates,Asia,2023-04,0.0,0.0,0.0,0.0,6880.5,2023-04-01
ARE,United Arab Emirates,Asia,2023-05,0.0,0.0,0.0,0.0,7109.849999999999,2023-05-01
ARE,United Arab Emirates,Asia,2023-06,0.0,0.0,0.0,0.0,6880.5,2023-06-01
ARE,United Arab Emirates,Asia,2023-07,0.0,0.0,0.0,0.0,7109.849999999999,2023-07-01
ARE,United Arab Emirates,Asia,2023-08,0.0,0.0,0.0,0.0,7109.849999999999,2023-08-01
ARE,United Arab Emirates,Asia,2023-09,0.0,0.0,0.0,0.0,6880.5,2023-09-01
ARE,United Arab Emirates,Asia,2023-10,0.0,0.0,0.0,0.0,7109.849999999999,2023-10-01
ARE,United Arab Emirates,Asia,2023-11,0.0,0.0,0.0,0.0,6880.5,2023-11-01
ARE,United Arab Emirates,Asia,2023-12,0.0,0.0,0.0,0.0,7109.849999999999,2023-12-01
ARE,United Arab Emirates,Asia,2024-01,0.0,0.0,0.0,0.0,7109.849999999999,2024-01-01
ARE,United Arab Emirates,Asia,2024-02,0.0,0.0,0.0,0.0,6651.15,2024-02-01
ARE,United Arab Emirates,Asia,2024-03,0.0,0.0,0.0,0.0,7109.849999999999,2024-03-01
ARE,United Arab Emirates,Asia,2024-04,0.0,0.0,0.0,0.0,6880.5,2024-04-01
ARE,United Arab Emirates,Asia,2024-05,0.0,0.0,0.0,0.0,7109.849999999999,2024-05-01
ARE,United Arab Emirates,Asia,2024-06,0.0,0.0,0.0,0.0,6880.5,2024-06-01
ARE,United Arab Emirates,Asia,2024-07,0.0,0.0,0.0,0.0,7109.849999999999,2024-07-01
ARE,United Arab Emirates,Asia,2024-08,0.0,0.0,0.0,0.0,917.4,2024-08-01
ARG,Argentina,South America,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
ARG,Argentina,South America,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
ARG,Argentina,South America,2020-03,0.0,0.0,0.0,1.54,9.24,2020-03-01
ARG,Argentina,South America,2020-04,0.0,0.0,0.0,7.51,146.12,2020-04-01
ARG,Argentina,South America,2020-05,0.0,0.0,0.0,19.7,504.87,2020-05-01
ARG,Argentina,South America,2020-06,0.0,0.0,0.0,48.32,1407.3899999999999,2020-06-01
ARG,Argentina,South America,2020-07,0.0,0.0,554.61,109.54,4031.69,2020-07-01
ARG,Argentina,South America,2020-08,0.0,0.0,1159.87,198.57,8696.85,2020-08-01
ARG,Argentina,South America,2020-09,0.0,0.0,2035.29,210.67000000000002,14588.24,2020-09-01
ARG,Argentina,South America,2020-10,0.0,0.0,3002.4,218.5,22347.91,2020-10-01
ARG,Argentina,South America,2020-11,0.0,0.0,2892.14,156.41,27293.6,2020-11-01
ARG,Argentina,South America,2020-12,0.0,0.0,2193.99,75.45,31255.43,2020-12-01
ARG,Argentina,South America,2021-01,0.0,0.0,2357.3,136.74,34499.42,2021-01-01
ARG,Argentina,South America,2021-02,0.0,0.0,2027.02,77.32,34049.93,2021-02-01
ARG,Argentina,South America,2021-03,0.0,0.0,2242.33,90.61,40294.63,2021-03-01
ARG,Argentina,South America,2021-04,0.0,0.0,2781.6,243.04000000000002,44064.92,2021-04-01
ARG,Argentina,South America,2021-05,0.0,0.0,4009.97,414.02,55454.24,2021-05-01
ARG,Argentina,South America,2021-06,0.0,0.0,4920.82,275.75,64619.32,2021-06-01
ARG,Argentina,South America,2021-07,0.0,0.0,3171.84,158.71,73765.99,2021-07-01
ARG,Argentina,South America,2021-08,0.0,0.0,2317.14,98.58,77669.45,2021-08-01
ARG,Argentina,South America,2021-09,0.0,0.0,1178.1,23.189999999999998,76661.98,2021-09-01
ARG,Argentina,South America,2021-10,0.0,0.0,570.58,8.56,79627.93000000001,2021-10-01
ARG,Argentina,South America,2021-11,0.0,0.0,392.22,7.91,77276.27,2021-11-01
ARG,Argentina,South America,2021-12,0.0,0.0,523.79,14.27,80206.66,2021-12-01
ARG,Argentina,South America,2022-01,0.0,0.0,1476.15,169.22,82441.71,2022-01-01
ARG,Argentina,South America,2022-02,0.0,0.0,1213.63,55.43,78331.05,2022-02-01
ARG,Argentina,South America,2022-03,0.0,0.0,526.17,5.9,87518.38,2022-03-01
ARG,Argentina,South America,2022-04,0.0,0.0,172.76,5.3500000000000005,84819.98,2022-04-01
ARG,Argentina,South America,2022-05,0.0,0.0,0.0,7.63,87904.23,2022-05-01
ARG,Argentina,South America,2022-06,0.0,0.0,0.0,3.98,85222.77,2022-06-01
ARG,Argentina,South America,2022-07,0.0,0.0,0.0,6.57,88192.77,2022-07-01
ARG,Argentina,South America,2022-08,0.0,0.0,0.0,7.529999999999999,88434.36,2022-08-01
ARG,Argentina,South America,2022-09,0.0,0.0,0.0,4.09,85771.19,2022-09-01
ARG,Argentina,South America,2022-10,0.0,0.0,0.0,2.06,88724.39,2022-10-01
ARG,Argentina,South America,2022-11,0.0,0.0,0.0,0.75,85894.09,2022-11-01
ARG,Argentina,South America,2022-12,0.0,0.0,0.0,2.1799999999999997,88795.77,2022-12-01
ARG,Argentina,South America,2023-01,0.0,0.0,0.0,6.54,88956.4,2023-01-01
ARG,Argentina,South America,2023-02,0.0,0.0,0.0,0.9199999999999999,80436.89,2023-02-01
ARG,Argentina,South America,2023-03,0.0,0.0,0.0,0.2,89072.43,2023-03-01
ARG,Argentina,South America,2023-04,0.0,0.0,0.0,0.0,86199.9,2023-04-01
ARG,Argentina,South America,2023-05,0.0,0.0,0.0,0.0,89073.23,2023-05-01
ARG,Argentina,South America,2023-06,0.0,0.0,0.0,0.0,86199.9,2023-06-01
ARG,Argentina,South America,2023-07,0.0,0.0,0.0,0.0,89073.23,2023-07-01
ARG,Argentina,South America,2023-08,0.0,0.0,0.0,0.0,89073.23,2023-08-01
ARG,Argentina,South America,2023-09,0.0,0.0,0.0,0.0,86199.9,2023-09-01
ARG,Argentina,South America,2023-10,0.0,0.0,0.0,0.0,89073.23,2023-10-01
ARG,Argentina,South America,2023-11,0.0,0.0,0.0,0.0,86199.9,2023-11-01
ARG,Argentina,South America,2023-12,0.0,0.0,0.0,0.0,89073.23,2023-12-01
ARG,Argentina,South America,2024-01,0.0,0.0,0.0,1.19,89087.23,2024-01-01
ARG,Argentina,South America,2024-02,0.0,0.0,0.0,1.7200000000000002,83391.73,2024-02-01
ARG,Argentina,South America,2024-03,0.0,0.0,0.0,0.88,89178.04,2024-03-01
ARG,Argentina,South America,2024-04,0.0,0.0,0.0,0.060000000000000005,86314.44,2024-04-01
ARG,Argentina,South America,2024-05,0.0,0.0,0.0,0.18000000000000002,89195.52,2024-05-01
ARG,Argentina,South America,2024-06,0.0,0.0,0.0,0.08,86322.64,2024-06-01
ARG,Argentina,South America,2024-07,0.0,0.0,0.0,0.06,89202.06999999999,2024-07-01
ARG,Argentina,South America,2024-08,0.0,0.0,0.0,0.02,11510.1,2024-08-01
ARM,Armenia,Asia,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
ARM,Armenia,Asia,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
ARM,Armenia,Asia,2020-03,0.0,0.0,0.0,0.35,1.0499999999999998,2020-03-01
ARM,Armenia,Asia,2020-04,0.0,0.0,0.0,9.370000000000001,147.16,2020-04-01
ARM,Armenia,Asia,2020-05,0.0,0.0,0.0,35.76,601.95,2020-05-01
ARM,Armenia,Asia,2020-06,0.0,0.0,0.0,102.4,2706.39,2020-06-01
ARM,Armenia,Asia,2020-07,0.0,0.0,0.0,96.85,6166.14,2020-07-01
ARM,Armenia,Asia,2020-08,0.0,0.0,0.0,59.7,8665.42,2020-08-01
ARM,Armenia,Asia,2020-09,0.0,0.0,0.0,25.69,9507.52,2020-09-01
ARM,Armenia,Asia,2020-10,0.0,0.0,0.0,79.48,11336.470000000001,2020-10-01
ARM,Armenia,Asia,2020-11,0.0,0.0,0.0,333.92,17613.64,2020-11-01
ARM,Armenia,Asia,2020-12,0.0,0.0,0.0,217.29,26604.38,2020-12-01
ARM,Armenia,Asia,2021-01,0.0,0.0,0.0,108.29,31686.77,2021-01-01
ARM,Armenia,Asia,2021-02,0.0,0.0,0.0,38.870000000000005,30416.35,2021-02-01
ARM,Armenia,Asia,2021-03,0.0,0.0,0.0,94.41,35328.0,2021-03-01
ARM,Armenia,Asia,2021-04,0.0,0.0,0.0,192.31,39201.57,2021-04-01
ARM,Armenia,Asia,2021-05,0.0,0.0,0.0,143.7,45992.12,2021-05-01
ARM,Armenia,Asia,2021-06,0.0,0.0,0.0,26.37,46607.98,2021-06-01
ARM,Armenia,Asia,2021-07,0.0,0.0,0.0,27.43,48972.83,2021-07-01
ARM,Armenia,Asia,2021-08,0.0,0.0,0.0,81.92,50498.76,2021-08-01
ARM,Armenia,Asia,2021-09,0.0,0.0,0.0,148.57,52364.13,2021-09-01
ARM,Armenia,Asia,2021-10,0.0,0.0,0.0,373.84,61027.92,2021-10-01
ARM,Armenia,Asia,2021-11,0.0,0.0,0.0,411.66999999999996,71942.5,2021-11-01
ARM,Armenia,Asia,2021-12,0.0,0.0,0.0,148.91,83794.48,2021-12-01
ARM,Armenia,Asia,2022-01,0.0,0.0,0.0,35.75,86157.58,2022-01-01
ARM,Armenia,Asia,2022-02,0.0,0.0,0.0,139.88,79542.67,2022-02-01
ARM,Armenia,Asia,2022-03,0.0,0.0,0.0,55.89,92060.69,2022-03-01
ARM,Armenia,Asia,2022-04,0.0,0.0,0.0,4.17,89757.19,2022-04-01
ARM,Armenia,Asia,2022-05,0.0,0.0,0.0,1.0499999999999998,92790.65,2022-05-01
ARM,Armenia,Asia,2022-06,0.0,0.0,0.0,0.0,89816.09999999999,2022-06-01
ARM,Armenia,Asia,2022-07,0.0,0.0,0.0,2.7800000000000002,92822.54999999999,2022-07-01
ARM,Armenia,Asia,2022-08,0.0,0.0,0.0,5.2,92955.84,2022-08-01
ARM,Armenia,Asia,2022-09,0.0,0.0,0.0,8.68,90209.94,2022-09-01
ARM,Armenia,Asia,2022-10,0.0,0.0,0.0,9.37,93500.81,2022-10-01
ARM,Armenia,Asia,2022-11,0.0,0.0,0.0,1.04,90623.29999999999,2022-11-01
ARM,Armenia,Asia,2022-12,0.0,0.0,0.0,1.73,93678.56999999999,2022-12-01
ARM,Armenia,Asia,2023-01,0.0,0.0,0.0,1.73,93744.91,2023-01-01
ARM,Armenia,Asia,2023-02,0.0,0.0,0.0,1.73,84701.09,2023-02-01
ARM,Armenia,Asia,2023-03,0.0,0.0,0.0,7.29,93917.78,2023-03-01
ARM,Armenia,Asia,2023-04,0.0,0.0,0.0,2.78,91057.15,2023-04-01
ARM,Armenia,Asia,2023-05,0.0,0.0,0.0,1.04,94144.06,2023-05-01
ARM,Armenia,Asia,2023-06,0.0,0.0,0.0,0.35,91119.90000000001,2023-06-01
ARM,Armenia,Asia,2023-07,0.0,0.0,0.0,0.0,94165.91,2023-07-01
ARM,Armenia,Asia,2023-08,0.0,0.0,0.0,0.0,94165.91,2023-08-01
ARM,Armenia,Asia,2023-09,0.0,0.0,0.0,0.0,91128.3,2023-09-01
ARM,Armenia,Asia,2023-10,0.0,0.0,0.0,5.54,94260.33,2023-10-01
ARM,Armenia,Asia,2023-11,0.0,0.0,0.0,1.04,91314.75,2023-11-01
ARM,Armenia,Asia,2023-12,0.0,0.0,0.0,1.74,94398.84,2023-12-01
ARM,Armenia,Asia,2024-01,0.0,0.0,0.0,0.0,94424.14,2024-01-01
ARM,Armenia,Asia,2024-02,0.0,0.0,0.0,0.35,88341.36,2024-02-01
ARM,Armenia,Asia,2024-03,0.0,0.0,0.0,0.0,94434.99,2024-03-01
ARM,Armenia,Asia,2024-04,0.0,0.0,0.0,0.35,91394.65,2024-04-01
ARM,Armenia,Asia,2024-05,0.0,0.0,0.0,0.0,94445.84,2024-05-01
ARM,Armenia,Asia,2024-06,0.0,0.0,0.0,0.0,91399.2,2024-06-01
ARM,Armenia,Asia,2024-07,0.0,0.0,0.0,0.0,94445.84,2024-07-01
ARM,Armenia,Asia,2024-08,0.0,0.0,0.0,0.0,12186.56,2024-08-01
ASM,American Samoa,Oceania,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
ASM,American Samoa,Oceania,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
ASM,American Samoa,Oceania,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
ASM,American Samoa,Oceania,2020-04,0.0,0.0,0.0,0.0,0.0,2020-04-01
ASM,American Samoa,Oceania,2020-05,0.0,0.0,0.0,0.0,0.0,2020-05-01
ASM,American Samoa,Oceania,2020-06,0.0,0.0,0.0,0.0,0.0,2020-06-01
ASM,American Samoa,Oceania,2020-07,0.0,0.0,0.0,0.0,0.0,2020-07-01
ASM,American Samoa,Oceania,2020-08,0.0,0.0,0.0,0.0,0.0,2020-08-01
ASM,American Samoa,Oceania,2020-09,0.0,0.0,0.0,0.0,0.0,2020-09-01
ASM,American Samoa,Oceania,2020-10,0.0,0.0,0.0,0.0,0.0,2020-10-01
ASM,American Samoa,Oceania,2020-11,0.0,0.0,0.0,0.0,0.0,2020-11-01
ASM,American Samoa,Oceania,2020-12,0.0,0.0,0.0,0.0,0.0,2020-12-01
ASM,American Samoa,Oceania,2021-01,0.0,0.0,0.0,0.0,0.0,2021-01-01
ASM,American Samoa,Oceania,2021-02,0.0,0.0,0.0,0.0,0.0,2021-02-01
ASM,American Samoa,Oceania,2021-03,0.0,0.0,0.0,0.0,0.0,2021-03-01
ASM,American Samoa,Oceania,2021-04,0.0,0.0,0.0,0.0,0.0,2021-04-01
ASM,American Samoa,Oceania,2021-05,0.0,0.0,0.0,0.0,0.0,2021-05-01
ASM,American Samoa,Oceania,2021-06,0.0,0.0,0.0,0.0,0.0,2021-06-01
ASM,American Samoa,Oceania,2021-07,0.0,0.0,0.0,0.0,0.0,2021-07-01
ASM,American Samoa,Oceania,2021-08,0.0,0.0,0.0,0.0,0.0,2021-08-01
ASM,American Samoa,Oceania,2021-09,0.0,0.0,0.0,0.0,0.0,2021-09-01
ASM,American Samoa,Oceania,2021-10,0.0,0.0,0.0,0.0,0.0,2021-10-01
ASM,American Samoa,Oceania,2021-11,0.0,0.0,0.0,0.0,0.0,2021-11-01
ASM,American Samoa,Oceania,2021-12,0.0,0.0,0.0,0.0,0.0,2021-12-01
ASM,American Samoa,Oceania,2022-01,0.0,0.0,0.0,0.0,0.0,2022-01-01
ASM,American Samoa,Oceania,2022-02,0.0,0.0,0.0,0.0,0.0,2022-02-01
ASM,American Samoa,Oceania,2022-03,0.0,0.0,0.0,41.35,206.75,2022-03-01
ASM,American Samoa,Oceania,2022-04,0.0,0.0,0.0,434.19,8621.93,2022-04-01
ASM,American Samoa,Oceania,2022-05,0.0,0.0,0.0,165.42000000000002,18567.13,2022-05-01
ASM,American Samoa,Oceania,2022-06,0.0,0.0,0.0,0.0,19228.800000000003,2022-06-01
ASM,American Samoa,Oceania,2022-07,0.0,0.0,0.0,41.35,20490.01,2022-07-01
ASM,American Samoa,Oceania,2022-08,0.0,0.0,0.0,20.68,21234.329999999998,2022-08-01
ASM,American Samoa,Oceania,2022-09,0.0,0.0,0.0,0.0,21089.7,2022-09-01
ASM,American Samoa,Oceania,2022-10,0.0,0.0,0.0,0.0,21792.69,2022-10-01
ASM,American Samoa,Oceania,2022-11,0.0,0.0,0.0,0.0,21089.7,2022-11-01
ASM,American Samoa,Oceania,2022-12,0.0,0.0,0.0,0.0,21792.69,2022-12-01
ASM,American Samoa,Oceania,2023-01,0.0,0.0,0.0,0.0,21792.69,2023-01-01
ASM,American Samoa,Oceania,2023-02,0.0,0.0,0.0,0.0,19683.72,2023-02-01
ASM,American Samoa,Oceania,2023-03,0.0,0.0,0.0,0.0,21792.69,2023-03-01
ASM,American Samoa,Oceania,2023-04,0.0,0.0,0.0,0.0,21089.7,2023-04-01
ASM,American Samoa,Oceania,2023-05,0.0,0.0,0.0,0.0,21792.69,2023-05-01
ASM,American Samoa,Oceania,2023-06,0.0,0.0,0.0,0.0,21089.7,2023-06-01
ASM,American Samoa,Oceania,2023-07,0.0,0.0,0.0,0.0,21792.69,2023-07-01
ASM,American Samoa,Oceania,2023-08,0.0,0.0,0.0,0.0,21792.69,2023-08-01
ASM,American Samoa,Oceania,2023-09,0.0,0.0,0.0,0.0,21089.7,2023-09-01
ASM,American Samoa,Oceania,2023-10,0.0,0.0,0.0,0.0,21792.69,2023-10-01
ASM,American Samoa,Oceania,2023-11,0.0,0.0,0.0,0.0,21089.7,2023-11-01
ASM,American Samoa,Oceania,2023-12,0.0,0.0,0.0,0.0,21792.69,2023-12-01
ASM,American Samoa,Oceania,2024-01,0.0,0.0,0.0,0.0,21792.69,2024-01-01
ASM,American Samoa,Oceania,2024-02,0.0,0.0,0.0,0.0,20386.71,2024-02-01
ASM,American Samoa,Oceania,2024-03,0.0,0.0,0.0,0.0,21792.69,2024-03-01
ASM,American Samoa,Oceania,2024-04,0.0,0.0,0.0,0.0,21089.7,2024-04-01
ASM,American Samoa,Oceania,2024-05,0.0,0.0,0.0,0.0,21792.69,2024-05-01
ASM,American Samoa,Oceania,2024-06,0.0,0.0,0.0,0.0,21089.7,2024-06-01
ASM,American Samoa,Oceania,2024-07,0.0,0.0,0.0,0.0,21792.69,2024-07-01
ASM,American Samoa,Oceania,2024-08,0.0,0.0,0.0,0.0,2811.96,2024-08-01
ATG,Antigua and Barbuda,North America,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
ATG,Antigua and Barbuda,North America,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
ATG,Antigua and Barbuda,North America,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
ATG,Antigua and Barbuda,North America,2020-04,0.0,0.0,0.0,32.31,463.11,2020-04-01
ATG,Antigua and Barbuda,North America,2020-05,0.0,0.0,0.0,0.0,1001.6100000000001,2020-05-01
ATG,Antigua and Barbuda,North America,2020-06,0.0,0.0,0.0,0.0,969.3000000000001,2020-06-01
ATG,Antigua and Barbuda,North America,2020-07,0.0,0.0,0.0,0.0,1001.6100000000001,2020-07-01
ATG,Antigua and Barbuda,North America,2020-08,0.0,0.0,0.0,0.0,1001.6100000000001,2020-08-01
ATG,Antigua and Barbuda,North America,2020-09,0.0,0.0,0.0,0.0,969.3000000000001,2020-09-01
ATG,Antigua and Barbuda,North America,2020-10,0.0,0.0,0.0,0.0,1001.6100000000001,2020-10-01
ATG,Antigua and Barbuda,North America,2020-11,0.0,0.0,0.0,10.77,1141.62,2020-11-01
ATG,Antigua and Barbuda,North America,2020-12,0.0,0.0,0.0,10.77,1464.72,2020-12-01
ATG,Antigua and Barbuda,North America,2021-01,0.0,0.0,0.0,21.54,1841.67,2021-01-01
ATG,Antigua and Barbuda,North America,2021-02,0.0,0.0,0.0,75.39,2638.65,2021-02-01
ATG,Antigua and Barbuda,North America,2021-03,0.0,0.0,0.0,150.78,7840.56,2021-03-01
ATG,Antigua and Barbuda,North America,2021-04,0.0,0.0,0.0,32.31,9617.61,2021-04-01
ATG,Antigua and Barbuda,North America,2021-05,0.0,0.0,0.0,118.47,12396.269999999999,2021-05-01
ATG,Antigua and Barbuda,North America,2021-06,0.0,0.0,0.0,0.0,13570.199999999999,2021-06-01
ATG,Antigua and Barbuda,North America,2021-07,0.0,0.0,0.0,10.77,14097.93,2021-07-01
ATG,Antigua and Barbuda,North America,2021-08,0.0,0.0,0.0,0.0,14356.41,2021-08-01
ATG,Antigua and Barbuda,North America,2021-09,0.0,0.0,0.0,226.17000000000002,16531.95,2021-09-01
ATG,Antigua and Barbuda,North America,2021-10,0.0,0.0,0.0,409.26,30295.79,2021-10-01
ATG,Antigua and Barbuda,North America,2021-11,0.0,0.0,0.0,161.55,34420.62,2021-11-01
ATG,Antigua and Barbuda,North America,2021-12,0.0,0.0,0.0,10.77,39127.1,2021-12-01
ATG,Antigua and Barbuda,North America,2022-01,0.0,0.0,0.0,96.93,40193.33,2022-01-01
ATG,Antigua and Barbuda,North America,2022-02,0.0,0.0,0.0,86.16,39601.01,2022-02-01
ATG,Antigua and Barbuda,North America,2022-03,0.0,0.0,0.0,0.0,45072.14,2022-03-01
ATG,Antigua and Barbuda,North America,2022-04,0.0,0.0,0.0,0.0,43618.200000000004,2022-04-01
ATG,Antigua and Barbuda,North America,2022-05,0.0,0.0,0.0,32.31,45772.19,2022-05-01
