"Uge";"Regionskode";"Region";"Antal tilfælde";"Antal borgere";"Type af tilfælde";"type_count";"timestamp_2025-10-21T10:00:08.562"
2023-U34;1084;Hovedstaden;61;1893131;Første reinfektion;2;
2023-U34;1084;Hovedstaden;100;1893131;Første infektion;1;
2023-U34;1082;Midtjylland;1;1358512;To eller flere reinfektioner;3;
2023-U34;1082;Midtjylland;18;1358512;Første reinfektion;2;
2023-U34;1082;Midtjylland;34;1358512;Første infektion;1;
2023-U34;1081;Nordjylland;2;593439;To eller flere reinfektioner;3;
2023-U34;1081;Nordjylland;9;593439;Første reinfektion;2;
2023-U34;1081;Nordjylland;15;593439;Første infektion;1;
2023-U34;1085;Sjælland;3;849419;To eller flere reinfektioner;3;
2023-U34;1085;Sjælland;23;849419;Første reinfektion;2;
2023-U34;1085;Sjælland;32;849419;Første infektion;1;
2023-U34;1083;Syddanmark;7;1236083;To eller flere reinfektioner;3;
2023-U34;1083;Syddanmark;15;1236083;Første reinfektion;2;
2023-U34;1083;Syddanmark;43;1236083;Første infektion;1;
2023-U35;1084;Hovedstaden;6;1893131;To eller flere reinfektioner;3;
2023-U35;1084;Hovedstaden;55;1893131;Første reinfektion;2;
2023-U35;1084;Hovedstaden;89;1893131;Første infektion;1;
2023-U35;1082;Midtjylland;1;1358512;To eller flere reinfektioner;3;
2023-U35;1082;Midtjylland;22;1358512;Første reinfektion;2;
2023-U35;1082;Midtjylland;26;1358512;Første infektion;1;
2023-U35;1081;Nordjylland;1;593439;To eller flere reinfektioner;3;
2023-U35;1081;Nordjylland;6;593439;Første reinfektion;2;
2023-U35;1081;Nordjylland;20;593439;Første infektion;1;
2023-U35;1085;Sjælland;0;849419;To eller flere reinfektioner;3;
2023-U35;1085;Sjælland;27;849419;Første reinfektion;2;
2023-U35;1085;Sjælland;39;849419;Første infektion;1;
2023-U35;1083;Syddanmark;1;1236083;To eller flere reinfektioner;3;
2023-U35;1083;Syddanmark;25;1236083;Første reinfektion;2;
2023-U35;1083;Syddanmark;33;1236083;Første infektion;1;
2023-U36;1084;Hovedstaden;8;1893594;To eller flere reinfektioner;3;
2023-U36;1084;Hovedstaden;61;1893594;Første reinfektion;2;
2023-U36;1084;Hovedstaden;116;1893594;Første infektion;1;
2023-U36;1082;Midtjylland;2;1358724;To eller flere reinfektioner;3;
2023-U36;1082;Midtjylland;18;1358724;Første reinfektion;2;
2023-U36;1082;Midtjylland;53;1358724;Første infektion;1;
2023-U36;1081;Nordjylland;0;592970;To eller flere reinfektioner;3;
2023-U36;1081;Nordjylland;10;592970;Første reinfektion;2;
2023-U36;1081;Nordjylland;23;592970;Første infektion;1;
2023-U36;1085;Sjælland;0;849934;To eller flere reinfektioner;3;
2023-U36;1085;Sjælland;22;849934;Første reinfektion;2;
2023-U36;1085;Sjælland;34;849934;Første infektion;1;
2023-U36;1083;Syddanmark;4;1236030;To eller flere reinfektioner;3;
2023-U36;1083;Syddanmark;33;1236030;Første reinfektion;2;
2023-U36;1083;Syddanmark;51;1236030;Første infektion;1;
2023-U37;1084;Hovedstaden;6;1893594;To eller flere reinfektioner;3;
2023-U37;1084;Hovedstaden;49;1893594;Første reinfektion;2;
2023-U37;1084;Hovedstaden;87;1893594;Første infektion;1;
2023-U37;1082;Midtjylland;1;1358724;To eller flere reinfektioner;3;
2023-U37;1082;Midtjylland;10;1358724;Første reinfektion;2;
2023-U37;1082;Midtjylland;44;1358724;Første infektion;1;
2023-U37;1081;Nordjylland;1;592970;To eller flere reinfektioner;3;
2023-U37;1081;Nordjylland;16;592970;Første reinfektion;2;
2023-U37;1081;Nordjylland;34;592970;Første infektion;1;
2023-U37;1085;Sjælland;1;849934;To eller flere reinfektioner;3;
2023-U37;1085;Sjælland;23;849934;Første reinfektion;2;
2023-U37;1085;Sjælland;28;849934;Første infektion;1;
2023-U37;1083;Syddanmark;1;1236030;To eller flere reinfektioner;3;
2023-U37;1083;Syddanmark;29;1236030;Første reinfektion;2;
2023-U37;1083;Syddanmark;64;1236030;Første infektion;1;
2023-U38;1084;Hovedstaden;4;1893594;To eller flere reinfektioner;3;
2023-U38;1084;Hovedstaden;46;1893594;Første reinfektion;2;
2023-U38;1084;Hovedstaden;72;1893594;Første infektion;1;
2023-U38;1082;Midtjylland;2;1358724;To eller flere reinfektioner;3;
2023-U38;1082;Midtjylland;9;1358724;Første reinfektion;2;
2023-U38;1082;Midtjylland;28;1358724;Første infektion;1;
2023-U38;1081;Nordjylland;3;592970;To eller flere reinfektioner;3;
2023-U38;1081;Nordjylland;19;592970;Første reinfektion;2;
2023-U38;1081;Nordjylland;27;592970;Første infektion;1;
2023-U38;1085;Sjælland;2;849934;To eller flere reinfektioner;3;
2023-U38;1085;Sjælland;25;849934;Første reinfektion;2;
2023-U38;1085;Sjælland;32;849934;Første infektion;1;
2023-U38;1083;Syddanmark;1;1236030;To eller flere reinfektioner;3;
2023-U38;1083;Syddanmark;17;1236030;Første reinfektion;2;
2023-U38;1083;Syddanmark;42;1236030;Første infektion;1;
2023-U39;1084;Hovedstaden;11;1893594;To eller flere reinfektioner;3;
2023-U39;1084;Hovedstaden;76;1893594;Første reinfektion;2;
2023-U39;1084;Hovedstaden;108;1893594;Første infektion;1;
2023-U39;1082;Midtjylland;4;1358724;To eller flere reinfektioner;3;
2023-U39;1082;Midtjylland;16;1358724;Første reinfektion;2;
2023-U39;1082;Midtjylland;28;1358724;Første infektion;1;
2023-U39;1081;Nordjylland;2;592970;To eller flere reinfektioner;3;
2023-U39;1081;Nordjylland;10;592970;Første reinfektion;2;
2023-U39;1081;Nordjylland;19;592970;Første infektion;1;
2023-U39;1085;Sjælland;4;849934;To eller flere reinfektioner;3;
2023-U39;1085;Sjælland;19;849934;Første reinfektion;2;
2023-U39;1085;Sjælland;34;849934;Første infektion;1;
2023-U39;1083;Syddanmark;1;1236030;To eller flere reinfektioner;3;
2023-U39;1083;Syddanmark;20;1236030;Første reinfektion;2;
2023-U39;1083;Syddanmark;41;1236030;Første infektion;1;
2023-U40;1084;Hovedstaden;6;1896637;To eller flere reinfektioner;3;
2023-U40;1084;Hovedstaden;68;1896637;Første reinfektion;2;
2023-U40;1084;Hovedstaden;127;1896637;Første infektion;1;
2023-U40;1082;Midtjylland;2;1360857;To eller flere reinfektioner;3;
2023-U40;1082;Midtjylland;28;1360857;Første reinfektion;2;
2023-U40;1082;Midtjylland;44;1360857;Første infektion;1;
2023-U40;1081;Nordjylland;0;593200;To eller flere reinfektioner;3;
2023-U40;1081;Nordjylland;12;593200;Første reinfektion;2;
2023-U40;1081;Nordjylland;37;593200;Første infektion;1;
2023-U40;1085;Sjælland;2;849810;To eller flere reinfektioner;3;
2023-U40;1085;Sjælland;25;849810;Første reinfektion;2;
2023-U40;1085;Sjælland;44;849810;Første infektion;1;
2023-U40;1083;Syddanmark;2;1235621;To eller flere reinfektioner;3;
2023-U40;1083;Syddanmark;34;1235621;Første reinfektion;2;
2023-U40;1083;Syddanmark;51;1235621;Første infektion;1;
2023-U41;1084;Hovedstaden;7;1896637;To eller flere reinfektioner;3;
2023-U41;1084;Hovedstaden;78;1896637;Første reinfektion;2;
2023-U41;1084;Hovedstaden;117;1896637;Første infektion;1;
2023-U41;1082;Midtjylland;1;1360857;To eller flere reinfektioner;3;
2023-U41;1082;Midtjylland;17;1360857;Første reinfektion;2;
2023-U41;1082;Midtjylland;40;1360857;Første infektion;1;
2023-U41;1081;Nordjylland;0;593200;To eller flere reinfektioner;3;
2023-U41;1081;Nordjylland;15;593200;Første reinfektion;2;
2023-U41;1081;Nordjylland;52;593200;Første infektion;1;
2023-U41;1085;Sjælland;1;849810;To eller flere reinfektioner;3;
2023-U41;1085;Sjælland;35;849810;Første reinfektion;2;
2023-U41;1085;Sjælland;49;849810;Første infektion;1;
2023-U41;1083;Syddanmark;5;1235621;To eller flere reinfektioner;3;
2023-U41;1083;Syddanmark;31;1235621;Første reinfektion;2;
2023-U41;1083;Syddanmark;73;1235621;Første infektion;1;
2023-U42;1084;Hovedstaden;2;1896637;To eller flere reinfektioner;3;
2023-U42;1084;Hovedstaden;78;1896637;Første reinfektion;2;
2023-U42;1084;Hovedstaden;117;1896637;Første infektion;1;
2023-U42;1082;Midtjylland;1;1360857;To eller flere reinfektioner;3;
2023-U42;1082;Midtjylland;33;1360857;Første reinfektion;2;
2023-U42;1082;Midtjylland;62;1360857;Første infektion;1;
2023-U42;1081;Nordjylland;2;593200;To eller flere reinfektioner;3;
2023-U42;1081;Nordjylland;27;593200;Første reinfektion;2;
2023-U42;1081;Nordjylland;50;593200;Første infektion;1;
2023-U42;1085;Sjælland;3;849810;To eller flere reinfektioner;3;
2023-U42;1085;Sjælland;31;849810;Første reinfektion;2;
2023-U42;1085;Sjælland;80;849810;Første infektion;1;
2023-U42;1083;Syddanmark;3;1235621;To eller flere reinfektioner;3;
2023-U42;1083;Syddanmark;29;1235621;Første reinfektion;2;
2023-U42;1083;Syddanmark;84;1235621;Første infektion;1;
2023-U43;1084;Hovedstaden;15;1896637;To eller flere reinfektioner;3;
2023-U43;1084;Hovedstaden;110;1896637;Første reinfektion;2;
2023-U43;1084;Hovedstaden;190;1896637;Første infektion;1;
2023-U43;1082;Midtjylland;4;1360857;To eller flere reinfektioner;3;
2023-U43;1082;Midtjylland;33;1360857;Første reinfektion;2;
2023-U43;1082;Midtjylland;86;1360857;Første infektion;1;
2023-U43;1081;Nordjylland;0;593200;To eller flere reinfektioner;3;
2023-U43;1081;Nordjylland;30;593200;Første reinfektion;2;
2023-U43;1081;Nordjylland;71;593200;Første infektion;1;
2023-U43;1085;Sjælland;3;849810;To eller flere reinfektioner;3;
2023-U43;1085;Sjælland;50;849810;Første reinfektion;2;
2023-U43;1085;Sjælland;77;849810;Første infektion;1;
2023-U43;1083;Syddanmark;3;1235621;To eller flere reinfektioner;3;
2023-U43;1083;Syddanmark;48;1235621;Første reinfektion;2;
2023-U43;1083;Syddanmark;99;1235621;Første infektion;1;
2023-U44;1084;Hovedstaden;18;1896637;To eller flere reinfektioner;3;
2023-U44;1084;Hovedstaden;130;1896637;Første reinfektion;2;
2023-U44;1084;Hovedstaden;225;1896637;Første infektion;1;
2023-U44;1082;Midtjylland;3;1360857;To eller flere reinfektioner;3;
2023-U44;1082;Midtjylland;45;1360857;Første reinfektion;2;
2023-U44;1082;Midtjylland;87;1360857;Første infektion;1;
2023-U44;1081;Nordjylland;1;593200;To eller flere reinfektioner;3;
2023-U44;1081;Nordjylland;33;593200;Første reinfektion;2;
2023-U44;1081;Nordjylland;49;593200;Første infektion;1;
2023-U44;1085;Sjælland;3;849810;To eller flere reinfektioner;3;
2023-U44;1085;Sjælland;52;849810;Første reinfektion;2;
2023-U44;1085;Sjælland;100;849810;Første infektion;1;
2023-U44;1083;Syddanmark;9;1235621;To eller flere reinfektioner;3;
2023-U44;1083;Syddanmark;69;1235621;Første reinfektion;2;
2023-U44;1083;Syddanmark;108;1235621;Første infektion;1;
2023-U45;1084;Hovedstaden;29;1901056;To eller flere reinfektioner;3;
2023-U45;1084;Hovedstaden;188;1901056;Første reinfektion;2;
2023-U45;1084;Hovedstaden;218;1901056;Første infektion;1;
2023-U45;1082;Midtjylland;3;1362220;To eller flere reinfektioner;3;
2023-U45;1082;Midtjylland;50;1362220;Første reinfektion;2;
2023-U45;1082;Midtjylland;89;1362220;Første infektion;1;
2023-U45;1081;Nordjylland;3;593216;To eller flere reinfektioner;3;
2023-U45;1081;Nordjylland;27;593216;Første reinfektion;2;
2023-U45;1081;Nordjylland;60;593216;Første infektion;1;
2023-U45;1085;Sjælland;6;849837;To eller flere reinfektioner;3;
2023-U45;1085;Sjælland;73;849837;Første reinfektion;2;
2023-U45;1085;Sjælland;104;849837;Første infektion;1;
2023-U45;1083;Syddanmark;7;1236674;To eller flere reinfektioner;3;
2023-U45;1083;Syddanmark;86;1236674;Første reinfektion;2;
2023-U45;1083;Syddanmark;130;1236674;Første infektion;1;
2023-U46;1084;Hovedstaden;20;1901056;To eller flere reinfektioner;3;
2023-U46;1084;Hovedstaden;168;1901056;Første reinfektion;2;
2023-U46;1084;Hovedstaden;266;1901056;Første infektion;1;
2023-U46;1082;Midtjylland;6;1362220;To eller flere reinfektioner;3;
2023-U46;1082;Midtjylland;64;1362220;Første reinfektion;2;
2023-U46;1082;Midtjylland;102;1362220;Første infektion;1;
2023-U46;1081;Nordjylland;1;593216;To eller flere reinfektioner;3;
2023-U46;1081;Nordjylland;40;593216;Første reinfektion;2;
2023-U46;1081;Nordjylland;64;593216;Første infektion;1;
2023-U46;1085;Sjælland;7;849837;To eller flere reinfektioner;3;
2023-U46;1085;Sjælland;94;849837;Første reinfektion;2;
2023-U46;1085;Sjælland;117;849837;Første infektion;1;
2023-U46;1083;Syddanmark;7;1236674;To eller flere reinfektioner;3;
2023-U46;1083;Syddanmark;92;1236674;Første reinfektion;2;
2023-U46;1083;Syddanmark;154;1236674;Første infektion;1;
2023-U47;1084;Hovedstaden;22;1901056;To eller flere reinfektioner;3;
2023-U47;1084;Hovedstaden;273;1901056;Første reinfektion;2;
2023-U47;1084;Hovedstaden;360;1901056;Første infektion;1;
2023-U47;1082;Midtjylland;9;1362220;To eller flere reinfektioner;3;
2023-U47;1082;Midtjylland;92;1362220;Første reinfektion;2;
2023-U47;1082;Midtjylland;136;1362220;Første infektion;1;
2023-U47;1081;Nordjylland;3;593216;To eller flere reinfektioner;3;
2023-U47;1081;Nordjylland;45;593216;Første reinfektion;2;
2023-U47;1081;Nordjylland;99;593216;Første infektion;1;
2023-U47;1085;Sjælland;8;849837;To eller flere reinfektioner;3;
2023-U47;1085;Sjælland;122;849837;Første reinfektion;2;
2023-U47;1085;Sjælland;170;849837;Første infektion;1;
2023-U47;1083;Syddanmark;13;1236674;To eller flere reinfektioner;3;
2023-U47;1083;Syddanmark;115;1236674;Første reinfektion;2;
2023-U47;1083;Syddanmark;184;1236674;Første infektion;1;
2023-U48;1084;Hovedstaden;44;1901056;To eller flere reinfektioner;3;
2023-U48;1084;Hovedstaden;368;1901056;Første reinfektion;2;
2023-U48;1084;Hovedstaden;457;1901056;Første infektion;1;
2023-U48;1082;Midtjylland;8;1362220;To eller flere reinfektioner;3;
2023-U48;1082;Midtjylland;132;1362220;Første reinfektion;2;
2023-U48;1082;Midtjylland;169;1362220;Første infektion;1;
2023-U48;1081;Nordjylland;5;593216;To eller flere reinfektioner;3;
2023-U48;1081;Nordjylland;54;593216;Første reinfektion;2;
2023-U48;1081;Nordjylland;89;593216;Første infektion;1;
2023-U48;1085;Sjælland;14;849837;To eller flere reinfektioner;3;
2023-U48;1085;Sjælland;123;849837;Første reinfektion;2;
2023-U48;1085;Sjælland;219;849837;Første infektion;1;
2023-U48;1083;Syddanmark;8;1236674;To eller flere reinfektioner;3;
2023-U48;1083;Syddanmark;169;1236674;Første reinfektion;2;
2023-U48;1083;Syddanmark;183;1236674;Første infektion;1;
2023-U49;1084;Hovedstaden;70;1903745;To eller flere reinfektioner;3;
2023-U49;1084;Hovedstaden;513;1903745;Første reinfektion;2;
2023-U49;1084;Hovedstaden;595;1903745;Første infektion;1;
2023-U49;1082;Midtjylland;12;1362732;To eller flere reinfektioner;3;
2023-U49;1082;Midtjylland;137;1362732;Første reinfektion;2;
2023-U49;1082;Midtjylland;215;1362732;Første infektion;1;
2023-U49;1081;Nordjylland;2;593142;To eller flere reinfektioner;3;
2023-U49;1081;Nordjylland;64;593142;Første reinfektion;2;
2023-U49;1081;Nordjylland;106;593142;Første infektion;1;
2023-U49;1085;Sjælland;28;850463;To eller flere reinfektioner;3;
2023-U49;1085;Sjælland;191;850463;Første reinfektion;2;
2023-U49;1085;Sjælland;268;850463;Første infektion;1;
2023-U49;1083;Syddanmark;22;1236816;To eller flere reinfektioner;3;
2023-U49;1083;Syddanmark;215;1236816;Første reinfektion;2;
2023-U49;1083;Syddanmark;262;1236816;Første infektion;1;
2023-U50;1084;Hovedstaden;65;1903745;To eller flere reinfektioner;3;
2023-U50;1084;Hovedstaden;504;1903745;Første reinfektion;2;
2023-U50;1084;Hovedstaden;626;1903745;Første infektion;1;
2023-U50;1082;Midtjylland;11;1362732;To eller flere reinfektioner;3;
2023-U50;1082;Midtjylland;109;1362732;Første reinfektion;2;
2023-U50;1082;Midtjylland;207;1362732;Første infektion;1;
2023-U50;1081;Nordjylland;3;593142;To eller flere reinfektioner;3;
2023-U50;1081;Nordjylland;47;593142;Første reinfektion;2;
2023-U50;1081;Nordjylland;104;593142;Første infektion;1;
2023-U50;1085;Sjælland;16;850463;To eller flere reinfektioner;3;
2023-U50;1085;Sjælland;191;850463;Første reinfektion;2;
2023-U50;1085;Sjælland;300;850463;Første infektion;1;
2023-U50;1083;Syddanmark;11;1236816;To eller flere reinfektioner;3;
2023-U50;1083;Syddanmark;197;1236816;Første reinfektion;2;
2023-U50;1083;Syddanmark;282;1236816;Første infektion;1;
2023-U51;1084;Hovedstaden;36;1903745;To eller flere reinfektioner;3;
2023-U51;1084;Hovedstaden;314;1903745;Første reinfektion;2;
2023-U51;1084;Hovedstaden;480;1903745;Første infektion;1;
2023-U51;1082;Midtjylland;8;1362732;To eller flere reinfektioner;3;
2023-U51;1082;Midtjylland;79;1362732;Første reinfektion;2;
2023-U51;1082;Midtjylland;183;1362732;Første infektion;1;
2023-U51;1081;Nordjylland;5;593142;To eller flere reinfektioner;3;
2023-U51;1081;Nordjylland;39;593142;Første reinfektion;2;
2023-U51;1081;Nordjylland;60;593142;Første infektion;1;
2023-U51;1085;Sjælland;18;850463;To eller flere reinfektioner;3;
2023-U51;1085;Sjælland;140;850463;Første reinfektion;2;
2023-U51;1085;Sjælland;220;850463;Første infektion;1;
2023-U51;1083;Syddanmark;15;1236816;To eller flere reinfektioner;3;
2023-U51;1083;Syddanmark;126;1236816;Første reinfektion;2;
2023-U51;1083;Syddanmark;219;1236816;Første infektion;1;
2023-U52;1084;Hovedstaden;9;1903745;To eller flere reinfektioner;3;
2023-U52;1084;Hovedstaden;138;1903745;Første reinfektion;2;
2023-U52;1084;Hovedstaden;267;1903745;Første infektion;1;
2023-U52;1082;Midtjylland;6;1362732;To eller flere reinfektioner;3;
2023-U52;1082;Midtjylland;50;1362732;Første reinfektion;2;
2023-U52;1082;Midtjylland;121;1362732;Første infektion;1;
2023-U52;1081;Nordjylland;0;593142;To eller flere reinfektioner;3;
2023-U52;1081;Nordjylland;27;593142;Første reinfektion;2;
2023-U52;1081;Nordjylland;58;593142;Første infektion;1;
2023-U52;1085;Sjælland;4;850463;To eller flere reinfektioner;3;
2023-U52;1085;Sjælland;51;850463;Første reinfektion;2;
2023-U52;1085;Sjælland;117;850463;Første infektion;1;
2023-U52;1083;Syddanmark;5;1236816;To eller flere reinfektioner;3;
2023-U52;1083;Syddanmark;64;1236816;Første reinfektion;2;
2023-U52;1083;Syddanmark;111;1236816;Første infektion;1;
2024-U01;1084;Hovedstaden;13;1905354;To eller flere reinfektioner;3;
2024-U01;1084;Hovedstaden;116;1905354;Første reinfektion;2;
2024-U01;1084;Hovedstaden;168;1905354;Første infektion;1;
2024-U01;1082;Midtjylland;1;1363002;To eller flere reinfektioner;3;
2024-U01;1082;Midtjylland;42;1363002;Første reinfektion;2;
2024-U01;1082;Midtjylland;66;1363002;Første infektion;1;
2024-U01;1081;Nordjylland;4;592981;To eller flere reinfektioner;3;
2024-U01;1081;Nordjylland;16;592981;Første reinfektion;2;
2024-U01;1081;Nordjylland;25;592981;Første infektion;1;
2024-U01;1085;Sjælland;4;850718;To eller flere reinfektioner;3;
2024-U01;1085;Sjælland;38;850718;Første reinfektion;2;
2024-U01;1085;Sjælland;87;850718;Første infektion;1;
2024-U01;1083;Syddanmark;4;1236844;To eller flere reinfektioner;3;
2024-U01;1083;Syddanmark;49;1236844;Første reinfektion;2;
2024-U01;1083;Syddanmark;92;1236844;Første infektion;1;
2024-U02;1084;Hovedstaden;11;1905354;To eller flere reinfektioner;3;
2024-U02;1084;Hovedstaden;65;1905354;Første reinfektion;2;
2024-U02;1084;Hovedstaden;104;1905354;Første infektion;1;
2024-U02;1082;Midtjylland;0;1363002;To eller flere reinfektioner;3;
2024-U02;1082;Midtjylland;18;1363002;Første reinfektion;2;
2024-U02;1082;Midtjylland;37;1363002;Første infektion;1;
2024-U02;1081;Nordjylland;1;592981;To eller flere reinfektioner;3;
2024-U02;1081;Nordjylland;4;592981;Første reinfektion;2;
2024-U02;1081;Nordjylland;17;592981;Første infektion;1;
2024-U02;1085;Sjælland;3;850718;To eller flere reinfektioner;3;
2024-U02;1085;Sjælland;22;850718;Første reinfektion;2;
2024-U02;1085;Sjælland;36;850718;Første infektion;1;
2024-U02;1083;Syddanmark;0;1236844;To eller flere reinfektioner;3;
2024-U02;1083;Syddanmark;27;1236844;Første reinfektion;2;
2024-U02;1083;Syddanmark;42;1236844;Første infektion;1;
2024-U03;1084;Hovedstaden;4;1905354;To eller flere reinfektioner;3;
2024-U03;1084;Hovedstaden;52;1905354;Første reinfektion;2;
2024-U03;1084;Hovedstaden;78;1905354;Første infektion;1;
2024-U03;1082;Midtjylland;2;1363002;To eller flere reinfektioner;3;
2024-U03;1082;Midtjylland;19;1363002;Første reinfektion;2;
